Id,SalePrice
2735,140262.32221879973
2736,139346.63061250685
2737,123533.1243871093
2738,129863.21335735661
2739,144773.8279242441
2740,138315.4937260436
2741,152480.59784354104
2742,149429.5169149864
2743,163743.34498796862
2744,167669.1210876323
2745,140094.66639983447
2746,143602.08858112467
2747,153196.6178415647
2748,113291.1119609738
2749,128825.693336909
2750,114562.90112855434
2751,135316.63561798638
2752,176148.72434031864
2753,158287.15270092047
2754,236249.3682542021
2755,140787.30215127458
2756,91251.53769265495
2757,54740.949608412935
2758,80449.27676603234
2759,174640.82637293352
2760,132613.31276796327
2761,142422.049002196
2762,135954.02803850095
2763,181316.4128982088
2764,137135.92546300855
2765,272677.5404438317
2766,132822.0010865123
2767,83158.50127904076
2768,129354.92492442956
2769,145050.88305016255
2770,136237.98073201883
2771,98250.365980092
2772,99319.99872586083
2773,179092.68016252152
2774,159676.88014258235
2775,123615.02709346247
2776,141095.03563127565
2777,156138.43477562114
2778,112882.82836161162
2779,134796.64441295393
2780,100770.9533662987
2781,96467.41766722313
2782,95554.74788386979
2783,105434.37374783409
2784,130994.36221472643
2785,137571.5484157806
2786,50571.77081839123
2787,123887.03297402395
2788,70411.92497179257
2789,167686.85809986346
2790,88795.25673018923
2791,115803.50041611513
2792,77703.40493480898
2793,163879.10836893012
2794,97483.49453349021
2795,121946.67044804207
2796,97676.60351126555
2797,251421.71551281083
2798,119221.29704330233
2799,133803.93042971386
2800,65321.41886407962
2801,116672.0808137028
2802,132456.6036251815
2803,186005.06241117744
2804,126059.5157000596
2805,106727.36273056938
2806,74246.43556514327
2807,259894.66689473117
2808,157563.38984356303
2809,134112.58736193067
2810,129602.51674661074
2811,164494.796104509
2812,184751.23589748464
2813,152587.4495223819
2814,156084.23825438024
2815,110504.79440248529
2816,234277.06212941455
2817,154169.44395842546
2818,133892.12023235328
2819,162843.49729640526
2820,139789.75779120057
2821,98132.91870080376
2822,172850.64942033918
2823,340138.85075161315
2824,184077.2936031047
2825,148952.50293646002
2826,137380.06767627873
2827,132351.68455872266
2828,250089.7749201802
2829,205216.94099549975
2830,228634.2707222402
2831,185869.94648828462
2832,259203.08209311176
2833,322024.1606129842
2834,238862.58856487853
2835,229487.45555489475
2836,197468.67377375506
2837,158146.5953660998
2838,150945.69276386496
2839,167676.5949068621
2840,212266.36112416064
2841,202785.53825679113
2842,225675.13113597775
2843,155329.61967720705
2844,171115.41249565702
2845,126110.13995057222
2846,209009.5243047342
2847,218188.52743228772
2848,218035.95695210338
2849,197540.16700625728
2850,269233.9098543611
2851,209444.9953430339
2852,227517.86760775
2853,230339.41762262047
2854,136600.81901299412
2855,205902.28825679113
2856,204069.33483315993
2857,192441.09830699494
2858,213710.20933234264
2859,77780.6225087533
2860,145388.63894462585
2861,130371.02967938659
2862,181455.63000521372
2863,154228.01915429468
2864,263317.03595093085
2865,144780.91404640916
2866,130653.43296206844
2867,95697.67995183585
2868,102290.08908952196
2869,95158.5942681519
2870,106750.98956665066
2871,63611.1664024233
2872,36169.77919894413
2873,80867.769537249
2874,151660.69494088253
2875,128284.22597472006
2876,157396.85996301885
2877,159105.25535138763
2878,162658.87062165732
2879,151119.6860330183
2880,107861.59602719215
2881,146868.99986365862
2882,205374.43859111893
2883,213524.32122708485
2884,179705.34803655496
2885,184784.0289606299
2886,255264.67800557264
2887,110736.4507230697
2888,145216.29475012695
2889,31727.34387761756
2890,84502.29381803767
2891,159453.30617177073
2892,7552.572595091537
2893,73125.9712816789
2894,8429.56934820456
2895,351490.1914013821
2896,292380.62204118975
2897,225879.0107637967
2898,126182.60566860707
2899,204470.43929663204
2900,160698.50507429367
2901,233537.45293632045
2902,171152.70028204515
2903,315915.25265268993
2904,358231.63215094846
2905,1.0380263207037628e+18
2906,190490.25063122733
2907,105832.4350111958
2908,110304.80252185655
2909,125816.34434686761
2910,72295.36996496738
2911,72480.56111723263
2912,147990.12559043837
2913,77297.8716680252
2914,69682.47599573794
2915,81317.35944426108
2916,81938.2466680252
2917,182322.82403566103
2918,106605.11694661599
2919,222580.10397816278
